training_steps,training_tokens,training_loss,walltime,gputime,learning_rate
41371,173522550784,1.8075400066375733,32200.88136458397,4121712.814666748,4.4678981794277206e-05
41656,174717927424,1.807459659576416,32429.89930176735,4151027.1106262207,4.4513326429296285e-05
42011,176206905344,1.805295696258545,32709.281875133514,4186788.08001709,4.430698390933685e-05
42376,177737826304,1.8063609933853149,32991.710839509964,4222938.987457275,4.409483153722249e-05
42696,179080003584,1.8037814283370972,33241.03106403351,4254851.976196289,4.390883259475231e-05
42996,180338294784,1.8041314458847046,33473.78932261467,4284645.033294678,4.37344606325496e-05
43296,181596585984,1.8057664585113526,33702.133392333984,4313873.07421875,4.3560088670346886e-05
43631,183001677824,1.8077130031585693,33967.04613947868,4347781.9058532715,4.3365373130654916e-05
43866,183987339264,1.8073396348953248,34154.56803584099,4371784.7085876465,4.3228777940385044e-05
44161,185224658944,1.807333493232727,34390.23295903206,4401949.8187561035,4.30573127232492e-05
44586,187007238144,1.8052171802520751,34744.74398159981,4447327.229644775,4.281028304831125e-05
44851,188118728704,1.8042696571350099,34951.60427355766,4473805.347015381,4.265625466359779e-05
45166,189439934464,1.8070574045181274,35196.403054237366,4505139.590942383,4.247316246619448e-05
45451,190635311104,1.803979287147522,35428.25778269768,4534816.996185303,4.2307510739192367e-05
45646,191453200384,1.8048804473876954,35579.61491250992,4554190.7088012695,4.219416587147862e-05
45986,192879263744,1.8058843231201172,35848.62728142738,4588624.292022705,4.199654358671978e-05
46231,193906868224,1.8021969890594483,36038.64749932289,4612946.87991333,4.185413854429498e-05
46491,194997387264,1.8041808748245238,36238.178882837296,4638486.897003174,4.1703016904648393e-05
46746,196066934784,1.8024774980545044,36442.55133652687,4664646.571075439,4.155479837208986e-05
47051,197346197504,1.7976414394378661,36675.524415016174,4694467.12512207,4.1377519664820284e-05
47321,198478659584,1.8034538555145263,36900.55153989792,4723270.597106934,4.122058453503996e-05
47636,199799865344,1.803298707008362,37141.682819366455,4754135.400878906,4.103749233763665e-05
47906,200932327424,1.7985465574264525,37353.99342083931,4781311.157867432,4.088055720785633e-05
48131,201876045824,1.8025093603134155,37527.367047309875,4803502.982055664,4.0749779145698994e-05
48446,203197251584,1.804589262008667,37770.75265669823,4834656.340057373,4.056668694829568e-05
48746,204455542784,1.8014251279830933,38010.51690006256,4865346.163208008,4.039231498609297e-05
49036,205671890944,1.802724413871765,38233.51361775398,4893889.74307251,4.022375287604518e-05
49341,206951153664,1.8022143268585205,38481.43269920349,4925623.385498047,4.00464741687756e-05
49606,208062644224,1.8042398977279663,38694.32980322838,4952874.214813232,3.989244578406215e-05
49871,209174134784,1.8016079473495483,38905.332770586014,4979882.59463501,3.973841739934869e-05
50151,210348539904,1.804867582321167,39124.85971593857,5007982.043640137,3.9575668779434636e-05
50411,211439058944,1.8022787475585937,39326.08876371384,5033739.361755371,3.942454350180924e-05
50711,212697350144,1.7995762920379639,39561.182112932205,5063831.310455322,3.9250171539606526e-05
51006,213934669824,1.8000918531417847,39797.07829499245,5094026.021759033,3.907870632247068e-05
51326,215276847104,1.8002074003219604,40054.5697619915,5126984.929534912,3.88927073800005e-05
51651,216639995904,1.801135573387146,40312.38203787804,5159984.900848389,3.870380169246346e-05
51936,217835372544,1.799088897705078,40537.131350278854,5188752.812835693,3.8538149965461344e-05
52211,218988806144,1.7990088367462158,40755.470264196396,5216700.193817139,3.8378308090614155e-05
52461,220037382144,1.8009729337692262,40955.29246234894,5242277.435180664,3.823299630312249e-05
52726,221148872704,1.7992948341369628,41164.54002404213,5269061.123077393,3.8078967918409035e-05
53036,222449106944,1.7985078763961793,41407.83228182793,5300202.532073975,3.789878246607259e-05
53376,223875170304,1.799115924835205,41674.787674188614,5334372.822296143,3.770116018131375e-05
53696,225217347584,1.8023543024063111,41917.88331532478,5365489.064361572,3.7515161238843575e-05
53926,226182037504,1.7987667560577392,42094.892527103424,5388146.243469238,3.7381476431619376e-05
54241,227503243264,1.798768720626831,42336.78177142143,5419108.066741943,3.7198384234216064e-05
54551,228803477504,1.8020805072784425,42588.171990156174,5451286.01473999,3.701819878187962e-05
54816,229914968064,1.8013113927841187,42796.28689670563,5477924.72277832,3.686417039716616e-05
55071,230984515584,1.7988011455535888,42991.58723735809,5502923.166381836,3.671595186460763e-05
55366,232221835264,1.7961064577102661,43221.801777124405,5532390.627471924,3.6544486647471786e-05
55621,233291382784,1.8025734043121338,43420.447986364365,5557817.342254639,3.6396268114913255e-05
55906,234486759424,1.8016767930984496,43645.894817352295,5586674.536621094,3.623061638791114e-05
56226,235828936704,1.7978093385696412,43895.73584342003,5618654.187957764,3.604461744544096e-05
56581,237317914624,1.7968712186813354,44168.81783628464,5653608.683044434,3.583827492548153e-05
56916,238723006464,1.7999333047866821,44439.69607257843,5688281.097290039,3.564355938578956e-05
57266,240191012864,1.7939851474761963,44713.22656297684,5723293.000061035,3.544012361089699e-05
57601,241596104704,1.7968672513961792,44973.62387800217,5756623.856384277,3.524540807120502e-05
57826,242539823104,1.7971420860290528,45146.78569340706,5778788.5687561035,3.511463000904769e-05
58141,243861028864,1.7957116746902466,45391.307584285736,5810087.370788574,3.4931537811644375e-05
58456,245182234624,1.796840329170227,45633.0233707428,5841026.991455078,3.4748445614241064e-05
58721,246293725184,1.7959625959396361,45837.9563035965,5867258.406860352,3.459441722952761e-05
58991,247426187264,1.7960019874572755,46053.00724649429,5894784.9275512695,3.4437482099747285e-05
59306,248747393024,1.7933333349227905,46299.34184217453,5926315.75579834,3.4254389902343974e-05
59606,250005684224,1.7943804550170899,46533.686938524246,5956311.9281311035,3.4080014302162454e-05
59891,251201060864,1.7994560813903808,46759.04569411278,5985157.848846436,3.391436257516034e-05
60286,252857810944,1.7979684209823608,47065.61700248718,6024398.976318359,3.368476973264478e-05
60576,254074159104,1.793867039680481,47296.80508875847,6053991.051361084,3.35162112605758e-05
60841,255185649664,1.7929252243041993,47510.32823705673,6081322.014343262,3.336217923788354e-05
61051,256066453504,1.7962445688247681,47679.92150449753,6103029.952575684,3.3240121410926804e-05
61311,257156972544,1.7952693891525269,47880.9284594059,6128758.842803955,3.308899613330141e-05
61576,258268463104,1.7966645240783692,48088.26261782646,6155297.615081787,3.293496774858795e-05
61886,259568697344,1.7940463829040527,48335.90128326416,6186995.3642578125,3.2754782296251506e-05
62246,261078646784,1.7980261850357055,48622.13303232193,6223633.028137207,3.2545533031225204e-05
62531,262274023424,1.798538384437561,48850.62301778793,6252879.7462768555,3.237988130422309e-05
62841,263574257664,1.7964566040039063,49097.19582223892,6284441.065246582,3.2199695851886645e-05
63206,265105178624,1.79374924659729,49382.942276239395,6321016.611358643,3.198753984179348e-05
63611,266803871744,1.7983191871643067,49696.94062376022,6361208.399841309,3.1752137147122994e-05
63916,268083134464,1.7979646396636964,49937.441746234894,6391992.543518066,3.1574858439853415e-05
64341,269865713664,1.7966576290130616,50261.61938333511,6433487.2810668945,3.1327832402894273e-05
64571,270830403584,1.7942831134796142,50440.691888570786,6456408.561737061,3.119414395769127e-05
64896,272193552384,1.7911725759506225,50698.40002441406,6489395.203125,3.100524190813303e-05
65201,273472815104,1.7918188905715942,50940.30022525787,6520358.428833008,3.082796320086345e-05
65491,274689163264,1.790413784980774,51166.73899793625,6549342.59173584,3.065940109081566e-05
65816,276052312064,1.7930510759353637,51413.03923392296,6580869.021942139,3.0470497222268023e-05
66116,277310603264,1.7940691137313842,51640.93521857262,6610039.707977295,3.029612526006531e-05
66431,278631809024,1.793721442222595,51901.99620985985,6643455.514862061,3.0113033062661998e-05
66791,280141758464,1.793247184753418,52177.81187915802,6678759.920532227,2.99037856166251e-05
67121,281525878784,1.796675305366516,52433.78157758713,6711524.041931152,2.9711975003010593e-05
67416,282763198464,1.7919304180145263,52666.3667383194,6741294.942504883,2.9540507966885343e-05
67701,283958575104,1.790109806060791,52885.373401880264,6769327.795440674,2.9374854420893826e-05
67971,285091037184,1.7961741971969605,53098.15123581886,6796563.358184814,2.9217919291113503e-05
68266,286328356864,1.7945078706741333,53322.2913339138,6825253.290740967,2.9046452254988253e-05
68591,287691505664,1.7901511573791504,53581.33714580536,6858411.154663086,2.8857548386440612e-05
68896,288970768384,1.7917993259429932,53814.62672972679,6888272.221405029,2.8680269679171033e-05
69231,290375860224,1.7929536485671997,54079.43053269386,6922167.108184814,2.848555232048966e-05
69506,291529293824,1.7906598663330078,54299.238832235336,6950302.570526123,2.832571044564247e-05
69836,292913414144,1.7938063430786133,54560.693494319916,6983768.767272949,2.8133901651017368e-05
70166,294297534464,1.793304319381714,54819.81627368927,7016936.483032227,2.794209103740286e-05
70526,295807483904,1.7878627538681031,55093.63649272919,7051985.471069336,2.7732843591365963e-05
70781,296877031424,1.790167407989502,55291.55626678467,7077319.2021484375,2.7584626877796836e-05
71086,298156294144,1.794525008201599,55538.03707265854,7108868.745300293,2.7407346351537853e-05
71321,299141955584,1.7904720211029053,55724.96288442612,7132795.249206543,2.7270754799246788e-05
71591,300274417664,1.7891639900207519,55936.97014951706,7159932.179138184,2.7113819669466466e-05
71856,301385908224,1.7920370674133301,56138.79459166527,7185765.707733154,2.6959789465763606e-05
72131,302539341824,1.7933044195175172,56347.806998729706,7212519.295837402,2.6799947590916418e-05
72381,303587917824,1.7924930000305175,56553.41233634949,7238836.779052734,2.6654637622414157e-05
72706,304951066624,1.7895892286300659,56803.923120737076,7270902.159454346,2.6465733753866516e-05
73021,306272272384,1.7878352499008179,57043.56751346588,7301576.641723633,2.6282641556463204e-05
73376,307761250304,1.7919995498657226,57325.106407642365,7337613.620178223,2.6076300855493173e-05
73631,308830797824,1.7912813138961792,57522.31743597984,7362856.63180542,2.5928084141924046e-05
73911,310005202944,1.7929035758972167,57734.71629047394,7390043.685180664,2.576533552200999e-05
74226,311326408704,1.7899077177047729,57980.0020506382,7421440.262481689,2.5582245143596083e-05
74566,312752472064,1.7885053491592406,58248.83659148216,7455851.083709717,2.5384621039847843e-05
74841,313905905664,1.79335684299469,58461.066333293915,7483016.490661621,2.5224780983990058e-05
75146,315185168384,1.7903273820877075,58704.00275373459,7514112.352478027,2.5047500457731076e-05
75411,316296658944,1.7840709352493287,58907.020581007004,7540098.6343688965,2.489347207301762e-05
75701,317513007104,1.7867939138412476,59138.88950967789,7569777.8572387695,2.4724911781959236e-05
76021,318855184384,1.7873034572601318,59392.14471721649,7602194.523803711,2.4538912839489058e-05
76321,320113475584,1.7880235290527344,59629.74366092682,7632607.188598633,2.4364540877286345e-05
76641,321455652864,1.788974690437317,59878.72445368767,7664476.7300720215,2.417854375380557e-05
76891,322504228864,1.7882501459121705,60072.73235940933,7689309.7420043945,2.4033231966313906e-05
77301,324223893504,1.7852092838287354,60401.351377010345,7731372.976257324,2.3794922526576556e-05
77626,325587042304,1.786268105506897,60653.322271347046,7763625.250732422,2.3606018658028916e-05
77936,326887276544,1.7899633359909057,60891.33831644058,7794091.3045043945,2.342583320569247e-05
78276,328313339904,1.7860692930221558,61168.70604777336,7829594.37411499,2.3228210920933634e-05
78606,329697460224,1.7824056339263916,61424.32377362251,7862313.443023682,2.3036400307319127e-05
78936,331081580544,1.7865266609191894,61682.690210580826,7895384.346954346,2.284458969370462e-05
79221,332276957184,1.7878699016571045,61904.459122657776,7923770.767700195,2.2678936147713102e-05
79521,333535248384,1.7857391357421875,62137.472875356674,7953596.528045654,2.2504562366520986e-05
79761,334541881344,1.7878148031234742,62333.86606478691,7978734.856292725,2.2365064069163054e-05
79986,335485599744,1.7860376024246216,62507.44015598297,8000952.33996582,2.223428600700572e-05
80346,336995549184,1.788780493736267,62782.99096488953,8036222.843505859,2.2025038560968824e-05
80701,338484527104,1.7842547798156738,63060.45900607109,8071738.7527771,2.181869604100939e-05
80986,339679903744,1.7853312969207764,63283.20727610588,8100250.531341553,2.165304249501787e-05
81266,340854308864,1.7872599697113036,63506.25077629089,8128800.099365234,2.1490293875103816e-05
81541,342007742464,1.787752432823181,63721.585344314575,8156362.924072266,2.1330452000256628e-05
81841,343266033664,1.7880102920532226,63951.34233260155,8185771.818572998,2.1156080038053915e-05
82121,344440438784,1.784553837776184,64167.1099486351,8213390.073425293,2.099333141813986e-05
82386,345551929344,1.7866269731521607,64373.69656467438,8239833.16027832,2.0839303033426404e-05
82736,347019935744,1.7846049308776855,64646.56972908974,8274760.925323486,2.0635867258533835e-05
83011,348173369344,1.7873935174942017,64860.722066402435,8302172.424499512,2.0476025383686647e-05
83331,349515546624,1.7838273239135742,65111.19176411629,8334232.545806885,2.0290028260205872e-05
83596,350627037184,1.784995756149292,65317.198984861374,8360601.470062256,2.0135998056503013e-05
83866,351759499264,1.7848429298400879,65525.49667143822,8387263.573944092,1.997906292672269e-05
84111,352787103744,1.781291913986206,65723.32380795479,8412585.447418213,1.9836657884297892e-05
84456,354234138624,1.7813090991973877,65990.09665751457,8446732.372161865,1.963612885447219e-05
84796,355660201984,1.7855474424362183,66251.80178070068,8480230.627929688,1.9438506569713354e-05
85086,356876550144,1.7801987266540527,66474.27052402496,8508706.627075195,1.926994627865497e-05
85421,358281641984,1.782790470123291,66735.8110203743,8542183.81060791,1.9075230738963e-05
85761,359707705344,1.7828307437896729,66995.57043218613,8575433.015319824,1.887760663521476e-05
86126,361238626304,1.7815405082702638,67274.10208368301,8611085.066711426,1.86654542631004e-05
86531,362937319424,1.7856207370758057,67585.34318351746,8650923.927490234,1.8430049749440514e-05
86786,364006866944,1.781603593826294,67788.47500824928,8676924.801055908,1.8281833035871387e-05
87071,365202243584,1.782104926109314,68011.93639540672,8705527.85861206,1.811617948987987e-05
87336,366313734144,1.7797843599319458,68217.31924557686,8731816.863433838,1.796214928617701e-05
87556,367236481024,1.7808180046081543,68387.33085179329,8753578.349029541,1.783427615009714e-05
87846,368452829184,1.7830239057540893,68616.10430502892,8782861.351043701,1.7665715859038755e-05
88161,369774034944,1.7776256465911866,68860.66466832161,8814165.077545166,1.7482623661635444e-05
88416,370843582464,1.7831217336654663,69061.443202734,8839864.729949951,1.7334406948066317e-05
88721,372122845184,1.783604564666748,69297.26015114784,8870049.299346924,1.7157128240796737e-05
89011,373339193344,1.7788058614730835,69525.90246105194,8899315.515014648,1.6988567949738353e-05
89296,374534569984,1.7789545583724975,69754.12556195259,8928528.071929932,1.6822914403746836e-05
89606,375834804224,1.7785106372833253,70007.82993102074,8961002.231170654,1.664272895141039e-05
89881,376988237824,1.7771866703033448,70222.88335824013,8988529.069854736,1.6482887076563202e-05
90166,378183614464,1.7771502542495727,70444.03181576729,9016836.072418213,1.631723171158228e-05
90411,379211218944,1.7783544445037842,70631.26563572884,9040802.001373291,1.6174828488146886e-05
90836,380993798144,1.78179012298584,70972.6230969429,9084495.756408691,1.5927798813208938e-05
91086,382042374144,1.7790095138549804,71166.68158555031,9109335.24295044,1.5782488844706677e-05
91441,383531352064,1.780641622543335,71446.83683300018,9145195.114624023,1.5576148143736646e-05
91721,384705757184,1.7777631664276123,71660.20214343071,9172505.87435913,1.541339952382259e-05
91936,385607532544,1.7735199594497681,71826.79915094376,9193830.2913208,1.5288433132809587e-05
92226,386823880704,1.777146291732788,72046.8292453289,9221994.1434021,1.5119871932256501e-05
92436,387704684544,1.7815130186080932,72211.10531115532,9243021.47982788,1.4997811376815662e-05
92696,388795203584,1.7805379676818847,72412.56233477592,9268807.978851318,1.4846687918179668e-05
93021,390158352384,1.7788329172134398,72663.98758196831,9300990.410491943,1.4657784049632028e-05
93341,391500529664,1.7779216957092285,72914.10476469994,9333005.409881592,1.4471786016656552e-05
