training_steps,training_tokens,training_loss,walltime,gputime,learning_rate
122861,515316383744,1.9769172430038453,370975.5420534611,189939477.53137207,0.0003000000142492354
125031,524418023424,1.9558946514129638,377749.84054613113,193407918.35961914,0.0003000000142492354
126716,531485425664,2.6503943729400636,383204.56579732895,196200737.68823242,0.0003000000142492354
130541,547528638464,1.9523815393447876,395085.43486166,202283742.64916992,0.0003000000142492354
132716,556651249664,1.9536804580688476,401863.2090370655,205753963.02697754,0.0003000000142492354
135126,566759522304,1.9491197776794433,409202.47809934616,209511668.78686523,0.0003000000142492354
137361,576133791744,1.9452001667022705,415841.74854683876,212910975.25598145,0.0003000000142492354
139611,585570975744,1.9435851192474365,422310.9956150055,216223229.7548828,0.0003000000142492354
142346,597042397184,1.949404125213623,430556.5514843464,220444954.35998535,0.0003000000142492354
144876,607653986304,1.9484256458282472,438167.1285908222,224341569.83850098,0.0003000000142492354
147596,619062493184,1.944484281539917,446456.21370244026,228585581.4156494,0.0003000000142492354
150557,631481827328,1.9378612786531448,456234.6269261837,233592128.98620605,0.0003000000142492354
153227,642680619008,1.9404682636260986,464279.9383664131,237711328.44360352,0.0003000000142492354
155567,652495290368,1.9313619470596313,471361.15054130554,241336909.07714844,0.0003000000142492354
157922,662372876288,1.930514178276062,478295.2361011505,244887160.88378906,0.0003000000142492354
160032,671222857728,1.9312209701538086,484640.9705245495,248136176.90856934,0.0003000000142492354
162072,679779237888,1.925252070426941,490770.46604156494,251274478.61328125,0.0003000000142492354
164757,691040944128,1.9335515451431275,498989.06675100327,255482402.17651367,0.0003000000142492354
166537,698506805248,1.9236343574523926,504227.9074835777,258164688.6315918,0.0003000000142492354
169972,712914239488,1.9281069803237916,514628.0196273327,263489546.04919434,0.0003000000142492354
173502,727720132608,1.9188976764678956,525291.1064434052,268949046.49902344,0.0003000000142492354
175757,737178288128,1.9226658344268799,531949.1006422043,272357939.5288086,0.0003000000142492354
178367,748125421568,1.929521508216858,539631.3849186897,276291269.07836914,0.0003000000142492354
180627,757604548608,1.9438722944259643,546229.0343976021,279669265.61157227,0.0003000000142492354
182877,767041732608,1.9174408626556396,553105.2405655384,283189883.16955566,0.0003000000142492354
184602,774276907008,1.925033507347107,558286.8337535858,285842858.88183594,0.0003000000142492354
187107,784783638528,1.9168820524215697,565552.5124239922,289562886.361084,0.0003000000142492354
189057,792962531328,1.9180044841766357,571392.5905585289,292553006.3659668,0.0003000000142492354
191332,802504572928,1.920326018333435,578555.4350471497,296220382.7441406,0.0003000000142492354
193402,811186782208,1.920043601989746,584831.090502739,299433518.33740234,0.0003000000142492354
195202,818736529408,1.9196675157546996,590155.4073274136,302159568.55163574,0.0003000000142492354
197542,828551200768,2.2454846477508545,597122.283167839,305726608.9819336,0.0003000000142492354
199887,838386843648,1.9190365028381349,604111.8623936176,309305273.5455322,0.0003000000142492354
203702,854388113408,1.9325428342819213,617593.0310809612,316207631.91345215,0.0003000000142492354
205557,862168547328,1.914669542312622,623170.8907473087,319063496.0626221,0.0003000000142492354
207867,871857389568,1.9137618350982666,630073.7668991089,322597768.65234375,0.0003000000142492354
212443,891050524672,1.9066269000371296,645237.6846797466,330361694.5560303,0.0003000000142492354
214663,900361879552,1.9104232692718506,651698.5371870995,333669651.0397949,0.0003000000142492354
216668,908771459072,1.9137620306015015,657626.5129597187,336704774.635376,0.0003000000142492354
218813,917768241152,1.910467038154602,664005.117890358,339970620.3598633,0.0003000000142492354
220868,926387535872,1.9052055120468139,670275.043936491,343180822.4954834,0.0003000000142492354
223468,937292726272,1.9118693017959594,677966.2130243778,347118701.06848145,0.0003000000142492354
225348,945178017792,1.9052751445770264,683685.2474577427,350046846.69836426,0.0003000000142492354
227643,954803945472,1.9022587442398071,690477.7811880112,353524623.9682617,0.0003000000142492354
230298,965939822592,1.9070111513137817,698449.3415863514,357606062.8922119,0.0003000000142492354
233363,978795364352,1.8995317888259888,707676.2655873299,362330247.9807129,0.0003000000142492354
235363,987183972352,1.916904730796814,713877.5827307701,365505322.3581543,0.0003000000142492354
237178,994796634112,1.9013836240768434,719308.7710101604,368286090.75720215,0.0003000000142492354
239303,1003709530112,1.9035357904434205,725964.7817821503,371693968.27246094,0.0003000000142492354
241893,1014572777472,1.8990417098999024,733919.001157999,375766528.5928955,0.0003000000142492354
244593,1025897398272,1.9013127136230468,742297.5988967419,380056370.63513184,0.0003000000142492354
246803,1035166810112,2.0955277156829832,748631.4009125233,383299277.2672119,0.0003000000142492354
248793,1043513475072,1.9051326751708983,754591.143371582,386350665.40625,0.0003000000142492354
250318,1049909788672,1.898918581008911,759177.0807225704,388698665.32995605,0.0003000000142492354
253033,1061297324032,1.8973086023330687,767550.3674144745,392985788.11621094,0.0003000000142492354
255288,1070755479552,1.8979051065444947,774410.0793762207,396497960.640625,0.0003000000142492354
258038,1082289815552,1.891810269355774,782711.6618151665,400748370.84936523,0.0003000000142492354
260818,1093949980672,1.8980191898345948,790981.6095311642,404982584.07995605,0.0003000000142492354
263178,1103848538112,1.8929394006729126,798275.0855441093,408716843.798584,0.0003000000142492354
266518,1117857513472,1.9102901315689087,808135.4999608994,413765375.97998047,0.0003000000142492354
268698,1127001096192,1.8955067825317382,814798.3178229332,417176738.7253418,0.0003000000142492354
271313,1137969201152,1.8931417512893676,822825.5616958141,421286687.58825684,0.0003000000142492354
274623,1151852347392,1.8920776510238648,832606.5796144009,426294568.76257324,0.0003000000142492354
276583,1160073183232,1.8938761281967162,838495.5978889465,429309746.1191406,0.0003000000142492354
278713,1169007050752,1.8925934791564942,845077.2353429794,432679544.49560547,0.0003000000142492354
280739,1177504710656,1.8891221682230632,851204.6475782394,435816779.5600586,0.0003000000142492354
283694,1189898878976,1.8894703817367553,860411.1999502182,440530534.3745117,0.0003000000142492354
286579,1201999446016,1.887352523803711,869139.8006334305,444999577.9243164,0.0003000000142492354
289124,1212673949696,1.8903025722503661,876879.5183064938,448962313.3729248,0.0003000000142492354
291339,1221964333056,1.8916653442382811,883641.2575354576,452424323.8581543,0.0003000000142492354
293704,1231883862016,1.8866437005996703,890674.9179246426,456025557.977417,0.0003000000142492354
296079,1241845334016,1.8870973920822143,897818.2173862457,459682927.3017578,0.0003000000142492354
298429,1251701948416,1.8882492637634278,904913.2246210575,463315571.00598145,0.0003000000142492354
299944,1258056318976,1.8891091632843018,909382.5623049736,465603871.9001465,0.0003000000142492354
303074,1271184490496,1.9108704900741578,918963.3983066082,470509259.9329834,0.0003000000142492354
304989,1279216582656,1.887999973297119,924853.45910573,473524971.0621338,0.0003000000142492354
306709,1286430785536,1.8846946239471436,929970.447275877,476144869.005249,0.0003000000142492354
310509,1302369140736,1.8915910625457764,941108.7697544098,481847690.1142578,0.0003000000142492354
312809,1312016039936,1.8834606218338013,948007.5262298584,485379853.4296875,0.0003000000142492354
315644,1323906891776,1.8845705795288086,956711.4411678314,489836257.8779297,0.0003000000142492354
318274,1334937911296,1.886205153465271,964624.1554858685,493887567.60876465,0.0003000000142492354
320904,1345968930816,1.882408676147461,972550.9937694073,497946108.8099365,0.0003000000142492354
324109,1359411675136,1.879835705757141,982447.9239835739,503013337.07958984,0.0003000000142492354
326029,1367464738816,1.87621160030365,988367.9556717873,506044393.3039551,0.0003000000142492354
328954,1379733078016,1.8824023771286011,997120.0433709621,510525462.2059326,0.0003000000142492354
331314,1389631635456,1.884506664276123,1004224.2769136429,514162829.77978516,0.0003000000142492354
333434,1398523559936,1.8911406564712525,1010421.4697268009,517335792.5001221,0.0003000000142492354
336279,1410456354816,1.8891725158691406,1019199.2310526371,521830006.2989502,0.0003000000142492354
338349,1419138564096,1.8751212930679322,1025514.1076257229,525063223.1043701,0.0003000000142492354
340425,1427845939200,1.8819240093231202,1031691.9285485744,528226267.4168701,0.0003000000142492354
342890,1438184898560,1.8820515966415405,1039225.9608886242,532083691.9749756,0.0003000000142492354
345370,1448586772480,1.8782898473739624,1046632.7119288445,535875948.50756836,0.0003000000142492354
347320,1456765665280,1.8784422492980957,1052410.1539752483,538833998.8353271,0.0003000000142492354
349040,1463979868160,1.8783154582977295,1057514.2324302197,541447287.0042725,0.0003000000142492354
351150,1472829849600,1.87587562084198,1063886.414237976,544709844.0898438,0.0003000000142492354
353195,1481407201280,1.8762795639038086,1069719.3312368393,547696297.5932617,0.0003000000142492354
356340,1494598287360,1.8775703716278076,1079003.186217308,552449631.3432617,0.0003000000142492354
359355,1507244113920,1.875990524291992,1087993.4241924286,557052633.1865234,0.0003000000142492354
362101,1518761672704,1.820645809173584,1097190.3765807152,561761472.8093262,9.999999747378752e-05
364996,1530904182784,1.8048922204971314,1106627.28652215,566593170.6993408,9.999999747378752e-05
367746,1542438518784,1.7851996326446533,1114919.1996250153,570838630.2080078,9.999999747378752e-05
369491,1549757579264,1.7909509420394898,1120159.8718986511,573521854.4121094,9.999999747378752e-05
371491,1558146187264,1.7812201547622681,1126103.289532423,576564884.2406006,9.999999747378752e-05
373936,1568401260544,1.7817295122146606,1133432.8249738216,580317606.3865967,9.999999747378752e-05
376391,1578698276864,1.7772791767120362,1140743.4907112122,584060667.2441406,9.999999747378752e-05
378626,1588072546304,1.7761477470397948,1147187.6560316086,587360079.8881836,9.999999747378752e-05
380791,1597153214464,1.7834897232055664,1153672.3130402565,590680224.2766113,9.999999747378752e-05
382811,1605625708544,1.7773579597473144,1159808.8888058662,593822151.0686035,9.999999747378752e-05
384901,1614391803904,1.7823397970199586,1166295.1525435448,597143118.1022949,9.999999747378752e-05
386891,1622738468864,1.778142533302307,1172548.8074622154,600344989.4206543,9.999999747378752e-05
389621,1634188918784,1.7757561588287354,1180866.1991307735,604603493.954956,9.999999747378752e-05
392216,1645073137664,1.772583112716675,1188752.6367661953,608641350.024292,9.999999747378752e-05
393901,1652140539904,1.7746792936325073,1193858.404036522,611255502.8666992,9.999999747378752e-05
396366,1662479499264,1.780006036758423,1201414.6803090572,615124316.3182373,9.999999747378752e-05
398866,1672965259264,1.7814453077316283,1209310.9582731724,619167210.6358643,9.999999747378752e-05
401281,1683094503424,1.7752605199813842,1216680.8002541065,622940569.7301025,9.999999747378752e-05
403496,1692384886784,1.7767244577407837,1223405.6591615677,626383697.4907227,9.999999747378752e-05
405351,1700165320704,1.7760183238983154,1229290.196242094,629396580.4759521,9.999999747378752e-05
407866,1710713995264,1.777750563621521,1237048.2382497787,633368697.9838867,9.999999747378752e-05
409761,1718662201344,1.7770763921737671,1242659.1804037094,636241500.3666992,9.999999747378752e-05
414016,1736508964864,1.7756713008880616,1255713.0086240768,642925060.4155273,9.999999747378752e-05
416726,1747875528704,1.774241452217102,1264075.7963881493,647206807.7507324,9.999999747378752e-05
418996,1757396598784,1.774605712890625,1271066.4618275166,650786028.4556885,9.999999747378752e-05
421686,1768679276544,1.7785585880279542,1279511.1732957363,655109720.727417,9.999999747378752e-05
424201,1779227951104,1.7744743919372559,1287198.6911842823,659045729.8863525,9.999999747378752e-05
426551,1789084565504,1.7779283618927002,1294437.6353678703,662752069.3083496,9.999999747378752e-05
429411,1801080274944,1.7764430618286133,1303260.0869629383,667269164.5250244,9.999999747378752e-05
431836,1811251462144,1.7780045557022095,1310405.7781670094,670927758.4215088,9.999999747378752e-05
434966,1824379633664,1.7787851524353027,1319808.2048985958,675741800.908081,9.999999747378752e-05
438511,1839248441344,1.7803183507919311,1330329.0985450745,681128498.4550781,9.999999747378752e-05
440381,1847091789824,1.7765133953094483,1335846.9412062168,683953633.897583,9.999999747378752e-05
442846,1857430749184,1.7783987760543822,1343049.1785726547,687641179.4291992,9.999999747378752e-05
445226,1867413192704,1.77191134929657,1350265.0676093102,691335714.6159668,9.999999747378752e-05
447246,1875885686784,1.7741790771484376,1356441.4257035255,694498009.9602051,9.999999747378752e-05
449966,1887294193664,1.7766184854507445,1364384.702864647,698564967.8666992,9.999999747378752e-05
452266,1896941092864,1.7728282260894774,1371336.4069387913,702124240.3526611,9.999999747378752e-05
455001,1908412514304,1.7747241592407226,1379550.7745764256,706329996.5831299,9.999999747378752e-05
457386,1918415929344,1.77604736328125,1386599.561502695,709938975.4893799,9.999999747378752e-05
460046,1929572777984,1.7730610466003418,1394234.3969902992,713848011.2590332,9.999999747378752e-05
462037,1937923637248,1.7727278160012288,1400372.1131839752,716990521.9501953,9.999999747378752e-05
464577,1948577169408,1.7739663648605346,1408032.8387298584,720912813.4296875,9.999999747378752e-05
466742,1957657837568,1.7731839227676391,1414591.8390324116,724271021.5845947,9.999999747378752e-05
468427,1964725239808,1.7719084978103639,1419756.3208475113,726915236.2739258,9.999999747378752e-05
471437,1977350094848,1.7749194049835204,1429056.0386707783,731676691.7994385,9.999999747378752e-05
473507,1986032304128,1.774960765838623,1435215.2174630165,734830191.3410645,9.999999747378752e-05
476067,1996769722368,1.7717808485031128,1442990.8177473545,738811298.6866455,9.999999747378752e-05
478977,2008975147008,1.7741764163970948,1452210.38109684,743531715.121582,9.999999747378752e-05
481192,2018265530368,1.7733759737014771,1459932.2464241982,747485310.1691895,9.999999747378752e-05
483552,2028164087808,1.7732278394699097,1467961.5881421566,751596333.1287842,9.999999747378752e-05
486212,2039320936448,1.7724232387542724,1476852.8389372826,756148653.5358887,9.999999747378752e-05
488877,2050498756608,1.7736584234237671,1485855.1890625954,760757856.8000488,9.999999747378752e-05
492513,2065749245952,1.7728976806004841,1497743.0919744968,766844463.0909424,9.999999747378752e-05
496589,2082845229056,1.770065861088889,1508992.4507460594,772604134.7819824,9.999999747378752e-05
499319,2094295678976,1.7694044828414917,1517109.3970487118,776760011.2889404,9.999999747378752e-05
501614,2103921606656,1.7685206127166748,1523966.9590125084,780271083.0144043,9.999999747378752e-05
503699,2112666730496,1.7712780046463013,1529920.0521550179,783319066.7033691,9.999999747378752e-05
506279,2123488034816,1.771431565284729,1537795.8119282722,787351455.7072754,9.999999747378752e-05
508604,2133239791616,1.770815281867981,1544464.3412897587,790765742.7403564,9.999999747378752e-05
511554,2145612988416,1.7645386457443237,1552975.006164074,795123203.1560059,9.999999747378752e-05
513234,2152659419136,1.770936040878296,1557917.6718137264,797653847.9686279,9.999999747378752e-05
515449,2161949802496,1.7698741626739503,1564330.9415683746,800937442.0830078,9.999999747378752e-05
518319,2173987454976,1.7682785320281982,1573070.777084589,805412237.8673096,9.999999747378752e-05
520824,2184494186496,1.7682795810699463,1580354.131351471,809141315.2519531,9.999999747378752e-05
524184,2198587047936,1.7703980827331542,1590280.8393678665,814223789.7563477,9.999999747378752e-05
527164,2211086073856,1.7692198276519775,1599239.0050182343,818810370.5693359,9.999999747378752e-05
528869,2218237362176,1.7668931293487549,1604491.3942584991,821499593.8603516,9.999999747378752e-05
531724,2230212100096,1.7706719493865968,1613326.373686552,826023103.3275146,9.999999747378752e-05
534279,2240928546816,1.7652362442016603,1620788.6700806618,829843799.0812988,9.999999747378752e-05
537129,2252882313216,1.7657027769088744,1629300.238331318,834201722.0256348,9.999999747378752e-05
539749,2263871389696,1.767148995399475,1637102.5386366844,838196499.7819824,9.999999747378752e-05
541999,2273308573696,1.7638641119003295,1643810.5909440517,841631022.5633545,9.999999747378752e-05
544499,2283794333696,1.7725067043304443,1651148.1751093864,845387865.6560059,9.999999747378752e-05
545994,2290064818176,1.7667591094970703,1655645.5888245106,847690541.4781494,9.999999747378752e-05
548259,2299564916736,1.7691660261154174,1662581.685967207,851241823.21521,9.999999747378752e-05
550734,2309945819136,1.7655681991577148,1670018.3642802238,855049402.5114746,9.999999747378752e-05
552704,2318208598016,1.7672834968566895,1675780.2653381824,857999495.8531494,9.999999747378752e-05
554744,2326764978176,1.7651284217834473,1682086.4435360432,861228259.0904541,9.999999747378752e-05
556764,2335237472256,1.7703563022613524,1688844.5374307632,864688403.1645508,9.999999747378752e-05
558844,2343961624576,1.7671274471282958,1695074.015768528,867877896.0734863,9.999999747378752e-05
560784,2352098574336,1.7642540693283082,1700837.2606859207,870828677.4711914,9.999999747378752e-05
563664,2364178169856,1.7645199012756347,1709260.5841634274,875141419.0916748,9.999999747378752e-05
566599,2376488452096,1.7668403053283692,1718092.7750656605,879663500.8336182,9.999999747378752e-05
569089,2386932269056,1.7630227184295655,1725284.3404827118,883345582.3271484,9.999999747378752e-05
572654,2401884962816,1.7630372762680053,1735881.108036995,888771127.3149414,9.999999747378752e-05
574479,2409539567616,1.7629949617385865,1741125.689334631,891456352.939331,9.999999747378752e-05
577369,2421661106176,1.7618617820739746,1749718.0553326607,895855644.3303223,9.999999747378752e-05
579284,2429693198336,1.7632785320281983,1755396.8859288692,898763205.595581,9.999999747378752e-05
581939,2440829075456,1.7670488739013672,1763349.1296670437,902834754.3895264,9.999999747378752e-05
583769,2448504651776,1.763080325126648,1768849.9745688438,905651186.979248,9.999999747378752e-05
586249,2458906525696,1.7600459146499634,1776400.6135663986,909517114.1459961,9.999999747378752e-05
588509,2468385652736,1.7617065715789795,1782978.0539534092,912884763.6241455,9.999999747378752e-05
590899,2478410039296,1.760072956085205,1789923.9529333115,916441063.9018555,9.999999747378752e-05
592659,2485792014336,1.766050133705139,1795309.0077540874,919198211.9700928,9.999999747378752e-05
595949,2499591274496,1.7628412199020387,1804974.9214026928,924147159.7581787,9.999999747378752e-05
598274,2509343031296,1.761769781112671,1811962.8166661263,927724962.1330566,9.999999747378752e-05
599894,2516137803776,1.7602639532089233,1816842.2867879868,930223250.8354492,9.999999747378752e-05
603039,2529328889856,1.762643780708313,1826177.5334320068,935002897.1171875,9.999999747378752e-05
605544,2539835621376,1.7619745683670045,1833514.796095848,938759575.6010742,9.999999747378752e-05
608164,2550824697856,1.7621101570129394,1841275.0703952312,942732836.0423584,9.999999747378752e-05
609929,2558227644416,1.7609325075149536,1846408.3866593838,945361093.9696045,9.999999747378752e-05
612989,2571062214656,1.758935236930847,1855680.8833549023,950108612.27771,9.999999747378752e-05
615734,2582575579136,1.7611725091934205,1864018.6944065094,954377571.5361328,9.999999747378752e-05
617929,2591782076416,1.7650484895706178,1870602.602216959,957748532.335083,9.999999747378752e-05
619699,2599205994496,1.7611349773406983,1875885.526822567,960453389.7331543,9.999999747378752e-05
622409,2610572558336,1.7624409914016723,1883862.2988746166,964537497.0238037,9.999999747378752e-05
624314,2618562707456,1.7560207891464232,1889522.9749355316,967435763.1669922,9.999999747378752e-05
626814,2629048467456,1.7607672786712647,1896904.124665022,971214911.8284912,9.999999747378752e-05
629279,2639387426816,1.7583062505722047,1904325.9639320374,975014893.5332031,9.999999747378752e-05
631664,2649390841856,1.7607849740982056,1911566.85216403,978722228.3079834,9.999999747378752e-05
633064,2655262867456,1.7645478773117065,1915800.2990148067,980889753.095581,9.999999747378752e-05
635539,2665643769856,1.7606467342376708,1923001.2288079262,984576629.1496582,9.999999747378752e-05
638574,2678373482496,1.7605515909194946,1932196.098427534,989284402.3948975,9.999999747378752e-05
641009,2688586612736,1.754020733833313,1939564.5578906536,993057053.6400146,9.999999747378752e-05
642964,2696786477056,1.7626957368850709,1945558.7893984318,996126100.1719971,9.999999747378752e-05
645884,2709033844736,1.7587328720092774,1954592.1896836758,1000751201.118042,9.999999747378752e-05
647649,2716436791296,1.7607035160064697,1960178.3419702053,1003611311.0887451,9.999999747378752e-05
650109,2726754779136,1.7546769952774048,1968068.439225912,1007651040.883667,9.999999747378752e-05
653554,2741204156416,1.7595256233215333,1979120.8007583618,1013309849.9882812,9.999999747378752e-05
656319,2752801406976,1.7561928510665894,1988183.5829267502,1017949994.4584961,9.999999747378752e-05
659719,2767062040576,1.76205153465271,1999039.558114767,1023508253.7547607,9.999999747378752e-05
662634,2779288436736,1.7561753177642823,2007742.4392495155,1027964128.895752,9.999999747378752e-05
664629,2787656073216,1.7592373609542846,2013539.0081129074,1030931972.1538086,9.999999747378752e-05
668044,2801979621376,1.7582380294799804,2024018.8051292896,1036297628.2261963,9.999999747378752e-05
670534,2812423438336,1.7579987907409669,2031475.7185111046,1040115567.8776855,9.999999747378752e-05
673204,2823622230016,1.7609249019622804,2039438.392385006,1044192456.901123,9.999999747378752e-05
675479,2833164271616,1.7601320600509645,2046467.652419567,1047791438.0388184,9.999999747378752e-05
678214,2844635693056,1.7584106016159058,2054658.7693367004,1051985289.9003906,9.999999747378752e-05
680629,2854764937216,1.7548302364349366,2061625.8442649841,1055552432.2636719,9.999999747378752e-05
682964,2864558637056,1.7590442180633545,2068535.7912991047,1059090325.1451416,9.999999747378752e-05
685059,2873345703936,1.755862798690796,2074697.5657520294,1062245153.6650391,9.999999747378752e-05
687469,2883453976576,1.756531047821045,2081652.316601038,1065805986.0997314,9.999999747378752e-05
689049,2890080976896,1.7561661434173583,2086256.604979992,1068163381.7497559,9.999999747378752e-05
692129,2902999433216,1.75753098487854,2095161.6563305855,1072722768.0412598,9.999999747378752e-05
694849,2914407940096,1.7575084447860718,2103291.832287073,1076885418.1309814,9.999999747378752e-05
697519,2925606731776,1.755056495666504,2111105.1781151295,1080885851.1949463,9.999999747378752e-05
699759,2935001972736,1.7586802768707275,2117735.0538454056,1084280347.5688477,9.999999747378752e-05
702199,2945236074496,1.7573441934585572,2125075.2078006268,1088038506.393921,9.999999747378752e-05
704424,2954568400896,1.7553955173492433,2132001.105830431,1091584566.1851807,9.999999747378752e-05
707404,2967067426816,1.7536046886444092,2141053.4594199657,1096219371.2230225,9.999999747378752e-05
710319,2979293822976,1.755244140625,2149584.383331299,1100587204.265625,9.999999747378752e-05
712509,2988479348736,1.7565745973587037,2156234.4346437454,1103992030.5375977,9.999999747378752e-05
714179,2995483836416,1.7563085651397705,2161345.74486351,1106609021.3701172,9.999999747378752e-05
715784,3002215694336,1.755545048713684,2166063.2774255276,1109024398.04187,9.999999747378752e-05
