training_steps,training_tokens,training_loss,walltime,gputime,learning_rate
5716,23974641664,1.3759718179702758,22099.91101717949,11315154.440795898,1.2512286957644392e-05
5841,24498929664,1.3701322412490844,22587.00215792656,11564545.104858398,1.2129601600463502e-05
5966,25023217664,1.3589839601516724,23068.37870335579,11811009.896118164,1.1746158634196036e-05
6091,25547505664,1.3674912643432617,23564.337091207504,12064940.590698242,1.136238824983593e-05
6216,26071793664,1.3616641139984131,24060.992257356644,12319228.035766602,1.0978721547871828e-05
6341,26596081664,1.3673647165298461,24553.457004785538,12571369.986450195,1.0595587809802964e-05
6466,27120369664,1.3683636331558227,25043.20528125763,12822121.104003906,1.0213419045612682e-05
6591,27644657664,1.3685188150405885,25522.376963853836,13067457.005493164,9.832643627305515e-06
6716,28168945664,1.3669057893753052,26007.466133594513,13315822.66040039,9.453689017391298e-06
6841,28693233664,1.3573708486557008,26490.140152931213,13562951.758300781,9.076979949895758e-06
6966,29217521664,1.3678750085830689,26974.407760858536,13810896.77355957,8.702940249349922e-06
7091,29741809664,1.3570352029800414,27459.788273334503,14059411.595947266,8.331989192811307e-06
7216,30266097664,1.362500047683716,27948.002388238907,14309377.22277832,7.964544238348026e-06
7341,30790385664,1.3568921756744385,28434.61261844635,14558521.660644531,7.60101602281793e-06
7466,31314673664,1.3600246238708495,28930.43299293518,14812381.692382812,7.241814273584168e-06
7591,31838961664,1.3630630922317506,29420.152116775513,15063117.883789062,6.887341442052275e-06
7716,32363249664,1.3645733547210694,29905.080822467804,15311401.381103516,6.537995886901626e-06
7841,32887537664,1.3608429622650147,30395.29596066475,15562391.531860352,6.194169600348687e-06
7966,33411825664,1.3538905429840087,30882.7067861557,15811945.874511719,5.856248662894359e-06
8091,33936113664,1.357135763168335,31372.948741674423,16062949.755737305,5.524611879081931e-06
8216,34460401664,1.356378779411316,31884.885987997055,16325061.625854492,5.19963214173913e-06
8341,34984689664,1.357187376022339,32370.82417345047,16573861.97680664,4.881674612988718e-06
8466,35508977664,1.35336323261261,32855.67463135719,16822105.411254883,4.571094905259088e-06
8591,36033265664,1.355205135345459,33346.159249305725,17073233.53564453,4.268243174010422e-06
8716,36557553664,1.358914623260498,33827.9269824028,17319898.614990234,3.9734582060191315e-06
8841,37081841664,1.362475266456604,34321.028290748596,17572366.48486328,3.6870717394776875e-06
8966,37606129664,1.3590269899368286,34796.32628655434,17815719.05871582,3.409404826015816e-06
9091,38130417664,1.3527347040176392,35277.81164979935,18062239.564697266,3.14076919494255e-06
9216,38654705664,1.3541545391082763,35762.953654289246,18310632.270996094,2.8814667984988773e-06
9341,39178993664,1.351501841545105,36248.5650036335,18559265.28186035,2.631788220242015e-06
9466,39703281664,1.35175705909729,36739.43635678291,18810591.41467285,2.3920142666611355e-06
9591,40227569664,1.3450146627426147,37227.1895442009,19060321.04663086,2.1624136934406124e-06
9716,40751857664,1.34777916431427,37715.7041785717,19310440.53942871,1.9432443423283985e-06
9841,41276145664,1.3524326610565185,38211.86196422577,19564473.325683594,1.734752345328161e-06
9966,41800433664,1.345165228843689,38683.90825486183,19806161.026489258,1.5371716699519311e-06
10091,42324721664,1.3548077869415283,39168.04429388046,20054038.678466797,1.3507242329069413e-06
10216,42849009664,1.3514936256408692,39660.411581754684,20306130.7298584,1.1756192179745995e-06
10341,43373297664,1.3460756397247315,40151.08649110794,20557356.283447266,1.0120531896973262e-06
10466,43897585664,1.3461112928390504,40633.303092479706,20804251.18334961,8.602099228482984e-07
10591,44421873664,1.3597946453094483,41123.430518865585,21055196.42565918,7.202597203104233e-07
10716,44946161664,1.3555755615234375,41606.695585012436,21302628.139526367,5.923597541368508e-07
10841,45470449664,1.3505602884292602,42100.69473004341,21555555.701782227,4.7665361080362345e-07
10966,45994737664,1.3511819410324097,42579.13560962677,21800517.432128906,3.732711491011287e-07
11091,46519025664,1.3547854137420654,43062.60950422287,22048056.06616211,2.8232847171238973e-07
11216,47043313664,1.3471012353897094,43556.501729249954,22300928.885375977,2.0392761257426173e-07
11341,47567601664,1.3546306133270263,44040.74517941475,22548861.53186035,1.3815662214256008e-07
11466,48091889664,1.347469425201416,44528.56511092186,22798625.336791992,8.50893187021029e-08
11591,48616177664,1.351351170539856,45005.3742287159,23042751.60510254,4.478528481399735e-08
11716,49140465664,1.3564130067825317,45486.778151750565,23289230.41369629,1.7289766063299794e-08
11841,49664753664,1.3507808351516724,45969.55499148369,23536412.15563965,2.6336253178271818e-09
11916,49979326464,1.3504765431086223,46256.48653841019,23683321.107666016,1.0287991812629738e-11
